sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
72,Mobile Sensing for Mental Health,11792,2015,ubicomp,SmartGPA,10.1145/2750858.2804251,77,0.726,436.3,195,-0.06802721088435375,-0.08823529411764706,22
72,Mobile Sensing for Mental Health,7794,2011,ubicomp,Passive and In-Situ assessment of mental and physical well-being using mobile sensors,10.1145/2030112.2030164,90,0.849,420.6,246,0.125,0.0641025641025641,24
72,Mobile Sensing for Mental Health,25493,2022,imwut,GLOBEM,10.1145/3569485,22,0.208,649.2,87,-0.07428571428571429,-0.07428571428571429,7
72,Mobile Sensing for Mental Health,12119,2015,ubicomp,Trajectories of depression,10.1145/2750858.2805845,81,0.764,998.1,505,-0.14027149321266968,-0.11428571428571428,20
72,Mobile Sensing for Mental Health,11290,2014,ubicomp,StudentLife,10.1145/2632048.2632054,89,0.84,1429.5,1130,0.14222222222222222,0.010869565217391304,23
72,Mobile Sensing for Mental Health,16250,2018,imwut,Tracking Depression Dynamics in College Students Using Mobile Phone and Wearable Sensing,10.1145/3191775,65,0.613,949.6,353,-0.19135802469135801,-0.2631578947368421,15
73,Language Tools & Deployment,9187,2013,chi,The efficacy of human post-editing for language translation,10.1145/2470654.2470718,2,0.095,68.3,190,0.03389830508474576,0.08333333333333333,22
73,Language Tools & Deployment,8964,2012,chi,Deploying monotrans widgets in the wild,10.1145/2207676.2208700,4,0.19,34.4,8,-0.125,-0.14285714285714285,23
73,Language Tools & Deployment,590,1989,chi,Responding to :20HUH?”: answering vaguely articulated follow-up questions,10.1145/67449.67469,4,0.19,30.5,32,1.0,1.0,45
73,Language Tools & Deployment,2705,2001,iui,When policies are better than plans,10.1145/359784.359829,3,0.143,26.0,32,1.0,1.0,14
73,Language Tools & Deployment,7000,2011,chi,MonoTrans2,10.1145/1978942.1979111,8,0.381,45.7,37,1.0,1.0,30
73,Language Tools & Deployment,5945,2009,iui,Collaborative translation by monolinguals with machine translators,10.1145/1502650.1502701,5,0.238,72.7,25,0.038461538461538464,0.07692307692307693,24
73,Language Tools & Deployment,1180,1994,chi,An improved interface for tutorial dialogues,10.1145/191666.191679,2,0.095,39.8,15,0.018018018018018018,0.25,43
74,Recommender Evaluation & Music,9920,2013,iui,"Visualizing recommendations to support exploration, transparency and controllability",10.1145/2449396.2449442,38,0.388,634.8,162,0.009615384615384616,0.0,21
74,Recommender Evaluation & Music,3233,2003,chi,Faceted metadata for image search and browsing,10.1145/642611.642681,47,0.48,318.7,905,0.8666666666666667,0.6,41
74,Recommender Evaluation & Music,3868,2005,chi,Findex,10.1145/1054972.1054991,43,0.439,194.4,134,0.015625,-0.0625,31
74,Recommender Evaluation & Music,9962,2013,iui,Directing exploratory search,10.1145/2449396.2449413,29,0.296,300.4,101,0.028846153846153848,-0.06818181818181818,20
74,Recommender Evaluation & Music,2609,2001,chi,Does organisation by similarity assist image browsing?,10.1145/365024.365097,48,0.49,102.6,215,0.42857142857142855,0.3333333333333333,42
74,Recommender Evaluation & Music,5303,2008,chi,PeerChooser,10.1145/1357054.1357222,39,0.398,161.4,145,-0.008695652173913044,-0.03225806451612903,22
74,Recommender Evaluation & Music,12985,2016,iui,Rank As You Go,10.1145/2856767.2856797,16,0.163,244.1,55,-0.1206896551724138,-0.17647058823529413,18
74,Recommender Evaluation & Music,892,1992,chi,The art of search,10.1145/142750.142780,50,0.51,71.9,35,0.35714285714285715,0.2857142857142857,43
74,Recommender Evaluation & Music,11198,2014,iui,See what you want to see,10.1145/2557500.2557542,27,0.276,338.8,87,-0.20588235294117646,-0.22727272727272727,20
81,Collaborative Filtering & Trust,1568,1996,uist,Adding a collaborative agent to graphical user interfaces,10.1145/237091.237094,11,0.212,42.2,26,0.3333333333333333,0.6666666666666666,50
81,Collaborative Filtering & Trust,1446,1995,chi,Social information filtering,10.1145/223904.223931,31,0.596,254.2,2809,1.0,1.0,47
81,Collaborative Filtering & Trust,3230,2003,chi,Is seeing believing?,10.1145/642611.642713,7,0.135,104.1,465,0.18633540372670807,0.1,42
81,Collaborative Filtering & Trust,2325,2000,iui,Learning users' interests by unobtrusively observing their normal behavior,10.1145/325737.325806,7,0.135,67.5,184,1.0,1.0,37
81,Collaborative Filtering & Trust,2042,1998,iui,Collecting user access patterns for building user profiles and collaborative filtering,10.1145/291080.291091,8,0.154,50.2,108,0.08333333333333333,0.11764705882352941,42
81,Collaborative Filtering & Trust,1851,1997,chi,Autonomous interface agents,10.1145/258549.258592,10,0.192,79.3,366,0.09803921568627451,0.32,49
81,Collaborative Filtering & Trust,1374,1995,chi,Recommending and evaluating choices in a virtual community of use,10.1145/223904.223929,17,0.327,175.8,1134,0.0603448275862069,-0.045454545454545456,50
83,Recommender Explanations & Critiquing,1056,1992,uist,An explanatory and “argumentative” interface for a model-based diagnostic system,10.1145/142621.142627,22,0.489,32.5,16,1.0,,44
83,Recommender Explanations & Critiquing,2532,2000,cscw,Explaining collaborative filtering recommendations,10.1145/358916.358995,21,0.467,193.3,1705,0.6,-0.10526315789473684,43
83,Recommender Explanations & Critiquing,1158,1993,iui,Explanation facilities and interactive systems,10.1145/169891.169951,22,0.489,32.5,71,0.9,,44
83,Recommender Explanations & Critiquing,3725,2005,iui,Experiments in dynamic critiquing,10.1145/1040830.1040871,15,0.333,109.7,85,1.0,1.0,33
83,Recommender Explanations & Critiquing,17743,2019,iui,Personalized explanations for hybrid recommender systems,10.1145/3301275.3302306,2,0.044,66.6,165,-0.0196078431372549,-0.022222222222222223,11
83,Recommender Explanations & Critiquing,5878,2009,iui,Tagsplanations,10.1145/1502650.1502661,13,0.289,256.7,303,-0.05517241379310345,-0.05405405405405406,25
83,Recommender Explanations & Critiquing,4059,2006,iui,Trust building with explanation interfaces,10.1145/1111449.1111475,11,0.244,136.2,293,-0.007575757575757576,0.034482758620689655,32
84,Social Tagging & Group Recommendation,6435,2010,iui,Intelligent food planning,10.1145/1719970.1720021,5,0.125,48.0,227,1.0,1.0,13
84,Social Tagging & Group Recommendation,25255,2022,pacmhci,A Systematic Review of Interaction Design Strategies for Group Recommendation Systems,10.1145/3555161,2,0.05,73.4,21,0.001941747572815534,0.001941747572815534,4
84,Social Tagging & Group Recommendation,2858,2002,iui,Flytrap,10.1145/502716.502748,9,0.225,91.8,167,-0.1111111111111111,0.25,41
84,Social Tagging & Group Recommendation,21866,2021,pacmhci,Social Music Curation That Works,10.1145/3449191,4,0.1,106.1,20,-0.017777777777777778,-0.017777777777777778,7
84,Social Tagging & Group Recommendation,2618,2001,iui,XLibris,10.1145/359784.360100,12,0.3,58.8,12,0.0055248618784530384,0.047619047619047616,42
84,Social Tagging & Group Recommendation,1980,1998,cscw,MusicFX,10.1145/289444.289511,14,0.35,122.1,378,0.25925925925925924,0.1,44
84,Social Tagging & Group Recommendation,3517,2004,dis,Jukola,10.1145/1013115.1013136,8,0.2,91.4,88,0.06818181818181818,0.0,32
85,Visual Aesthetics & UX,6017,2009,chi,User experience over time,10.1145/1518701.1518814,32,0.239,412.7,549,0.1308016877637131,0.1780821917808219,31
85,Visual Aesthetics & UX,7205,2011,chi,Old wine in new bottles or novel challenges,10.1145/1978942.1979336,30,0.224,614.3,647,0.05429864253393665,-0.07692307692307693,30
85,Visual Aesthetics & UX,4296,2006,dis,"Interaction, usability and aesthetics",10.1145/1142405.1142446,55,0.41,147.2,247,1.0,1.0,33
85,Visual Aesthetics & UX,4777,2007,chi,Meta-analysis of correlations among usability measures,10.1145/1240624.1240722,31,0.231,286.5,275,0.07446808510638298,-0.10714285714285714,29
85,Visual Aesthetics & UX,10029,2013,chi,Predicting users' first impressions of website aesthetics with a quantification of perceiv,10.1145/2470654.2481281,13,0.097,342.9,305,0.09166666666666666,0.023255813953488372,25
85,Visual Aesthetics & UX,2479,2000,chi,Measuring usability,10.1145/332040.332455,58,0.433,270.0,650,0.46,0.3333333333333333,47
85,Visual Aesthetics & UX,4688,2007,chi,Investigating attractiveness in web user interfaces,10.1145/1240624.1240687,53,0.396,171.4,158,-0.017543859649122806,-0.06976744186046512,32
85,Visual Aesthetics & UX,1711,1997,chi,Aesthetics and apparent usability,10.1145/258549.258626,66,0.493,252.3,476,1.0,1.0,36
85,Visual Aesthetics & UX,2323,2000,chi,Hedonic and <i>ergonomic quality aspects determine a software's appeal</i>,10.1145/332040.332432,57,0.425,147.2,417,0.39473684210526316,,33
85,Visual Aesthetics & UX,3672,2004,dis,Understanding experience in interactive systems,10.1145/1013115.1013152,43,0.321,374.9,913,0.16725978647686832,0.05555555555555555,33
86,Player Experience & Immersion,11588,2015,chiplay,Higher Graphical Fidelity Decreases Players' Access to Aggressive Concepts in Violent Vide,10.1145/2793107.2793113,53,0.379,94.1,9,0.6666666666666666,1.0,21
86,Player Experience & Immersion,13961,2016,chiplay,The Motivational Push of Games,10.1145/2967934.2968091,40,0.286,362.3,65,-0.01904761904761905,-0.04477611940298507,17
86,Player Experience & Immersion,10605,2014,chiplay,Jelly polo,10.1145/2658537.2662981,53,0.379,16.0,2,1.0,1.0,21
86,Player Experience & Immersion,9265,2013,chi,Control your game-self,10.1145/2470654.2470752,77,0.55,513.9,108,0.3020833333333333,0.3269230769230769,24
86,Player Experience & Immersion,12052,2015,chiplay,How Self-Esteem Shapes our Interactions with Play Technologies,10.1145/2793107.2793111,62,0.443,303.5,47,-0.009615384615384616,-0.031746031746031744,22
86,Player Experience & Immersion,11414,2015,chiplay,Manipulating Leaderboards to Induce Player Experience,10.1145/2793107.2793138,60,0.429,318.0,58,0.009345794392523364,-0.007692307692307693,22
86,Player Experience & Immersion,13468,2016,chi,Fostering Intrinsic Motivation through Avatar Identification in Digital Games,10.1145/2858036.2858062,52,0.371,511.2,262,0.0,-0.0875,20
86,Player Experience & Immersion,20349,2020,chi,Self-Determination Theory in HCI Games Research: Current Uses and Open Questions,10.1145/3313831.3376723,32,0.229,712.0,257,-0.03103448275862069,-0.03875968992248062,10
87,Multiplayer & Location-based Games,4032,2006,cscw,Strangers and friends,10.1145/1180875.1180898,124,0.886,1061.4,416,0.21476510067114093,0.10344827586206896,35
87,Multiplayer & Location-based Games,4740,2007,chi,The life and death of online gaming communities,10.1145/1240624.1240750,109,0.779,459.5,290,-0.010810810810810811,0.0,31
87,Multiplayer & Location-based Games,19914,2020,chi,"See No Evil, Hear No Evil, Speak No Evil: How Collegiate Players Define, Experience and Co",10.1145/3313831.3376191,38,0.271,797.7,118,-0.0234375,-0.017543859649122806,11
87,Multiplayer & Location-based Games,3339,2004,cscw,CSCW at play,10.1145/1031607.1031666,129,0.921,402.0,154,0.045454545454545456,-0.019230769230769232,36
87,Multiplayer & Location-based Games,21163,2020,chiplay,Toxic Behaviors in Team-Based Competitive Gaming: The Case of League of Legends,10.1145/3410404.3414243,28,0.2,849.2,129,-0.07079646017699115,-0.05806451612903226,10
87,Multiplayer & Location-based Games,3503,2004,cscw,The social side of gaming,10.1145/1031607.1031667,128,0.914,404.9,353,0.06986899563318777,0.06,36
87,Multiplayer & Location-based Games,11255,2014,cscw,The identification of deviance and its impact on retention in a multiplayer game,10.1145/2531602.2531724,73,0.521,700.2,140,0.17391304347826086,-0.0196078431372549,23
87,Multiplayer & Location-based Games,4315,2006,chi,"""Alone together?""",10.1145/1124772.1124834,122,0.871,986.4,757,0.08771929824561403,-0.09523809523809523,35
88,Gamification Elements & User Types,18753,2019,chiplay,Factors to Consider for Tailored Gamification,10.1145/3311350.3347167,15,0.217,390.8,142,-0.11304347826086956,-0.14606741573033707,11
88,Gamification Elements & User Types,9577,2013,cscw,Personality-targeted design,10.1145/2441776.2441887,42,0.609,221.9,57,0.1643835616438356,0.20454545454545456,23
88,Gamification Elements & User Types,15562,2017,chiplay,Elements of Gameful Design Emerging from User Preferences,10.1145/3116595.3116627,25,0.362,330.6,183,0.015151515151515152,-0.1,16
88,Gamification Elements & User Types,16526,2018,chi,Personalizing Persuasive Strategies in Gameful Systems to Gamification User Types,10.1145/3173574.3174009,22,0.319,407.8,225,-0.12962962962962962,-0.16666666666666666,15
88,Gamification Elements & User Types,5361,2008,iui,Intelligent debugging and repair of utility constraint sets in knowledge-based recommender,10.1145/1378773.1378802,44,0.638,19.0,25,1.0,1.0,25
88,Gamification Elements & User Types,4019,2006,iui,Debugging user interface descriptions of knowledge-based recommender applications,10.1145/1111449.1111499,45,0.652,19.0,33,1.0,1.0,26
88,Gamification Elements & User Types,13235,2016,chi,Personality-targeted Gamification,10.1145/2858036.2858515,37,0.536,488.6,232,0.23636363636363636,0.21621621621621623,19
88,Gamification Elements & User Types,14711,2017,chi,Towards Personality-driven Persuasive Health Games and Gamified Systems,10.1145/3025453.3025577,32,0.464,369.1,278,-0.01092896174863388,-0.02586206896551724,17
88,Gamification Elements & User Types,6296,2010,iui,Personalized user interfaces for product configuration,10.1145/1719970.1720020,43,0.623,19.0,27,1.0,1.0,24
88,Gamification Elements & User Types,8377,2012,chi,Online gaming motivations scale,10.1145/2207676.2208681,39,0.565,162.5,220,0.23809523809523808,0.19047619047619047,24
89,Video Game Players & Communities,7648,2011,chi,Target assistance for subtly balancing competitive play,10.1145/1978942.1979287,193,0.393,715.3,82,0.1962025316455696,0.1509433962264151,26
89,Video Game Players & Communities,7458,2011,chi,Data cracker,10.1145/1978942.1979288,215,0.438,377.3,75,0.030456852791878174,0.043478260869565216,27
89,Video Game Players & Communities,13218,2016,chi,"Negative Emotion, Positive Experience?",10.1145/2858036.2858227,117,0.238,1157.8,179,0.004132231404958678,0.0,18
89,Video Game Players & Communities,5412,2008,chi,Tracking real-time user experience (TRUE),10.1145/1357054.1357126,234,0.477,267.5,249,0.5757575757575758,0.45454545454545453,31
89,Video Game Players & Communities,6862,2010,chi,Understanding and evaluating cooperative games,10.1145/1753326.1753363,245,0.499,256.9,165,0.17777777777777778,0.22857142857142856,26
89,Video Game Players & Communities,10547,2014,chi,A systematic review of quantitative studies on the enjoyment of digital entertainment game,10.1145/2556288.2557078,205,0.418,728.1,210,0.16911764705882354,0.11764705882352941,23
89,Video Game Players & Communities,8150,2012,chi,A spatiotemporal visualization approach for the analysis of gameplay data,10.1145/2207676.2208558,214,0.436,283.1,66,0.031746031746031744,0.038461538461538464,26
89,Video Game Players & Communities,7767,2011,chi,Placing a value on aesthetics in online casual games,10.1145/1978942.1979131,224,0.456,152.3,69,0.7391304347826086,0.7692307692307693,28
89,Video Game Players & Communities,16475,2018,chi,“An Odd Kind of Pleasure”,10.1145/3173574.3173615,82,0.167,886.5,99,-0.08243727598566308,-0.0759493670886076,15
89,Video Game Players & Communities,17340,2018,chiplay,"""A Game that Makes You Question...""",10.1145/3242671.3242691,73,0.149,786.2,89,-0.04672897196261682,-0.047619047619047616,14
90,Automated Driving,6529,2010,chi,Studying driver attention and behaviour for three configurations of GPS navigation in real,10.1145/1753326.1753517,106,0.477,160.6,85,-0.07407407407407407,-0.07692307692307693,27
90,Automated Driving,22342,2021,chi,"Effects of Semantic Segmentation Visualization on Trust, Situation Awareness, and Cognitiv",10.1145/3411764.3445351,39,0.176,756.6,95,0.40540540540540543,0.40540540540540543,10
90,Automated Driving,14759,2017,chi,CarVR,10.1145/3025453.3025665,46,0.207,599.9,140,0.04868913857677903,0.00684931506849315,18
90,Automated Driving,5099,2008,chi,In-car gps navigation,10.1145/1357054.1357316,112,0.505,343.0,162,0.01639344262295082,0.03937007874015748,31
90,Automated Driving,4523,2007,chi,iPod distraction,10.1145/1240624.1240665,80,0.36,144.3,80,0.10714285714285714,0.15384615384615385,33
90,Automated Driving,14445,2017,iui,SupportingTrust in Autonomous Driving,10.1145/3025171.3025198,52,0.234,610.8,168,0.9642857142857143,0.9444444444444444,18
90,Automated Driving,24723,2022,imwut,"Effects of Scene Detection, Scene Prediction, and Maneuver Planning Visualizations on Trus",10.1145/3534609,24,0.108,558.6,62,-0.0625,-0.0625,8
90,Automated Driving,4436,2006,uist,Personalizing routes,10.1145/1166253.1166282,114,0.514,162.9,53,0.2222222222222222,0.3,32
90,Automated Driving,23415,2021,imwut,SwiVR-Car-Seat,10.1145/3494968,34,0.153,665.6,49,0.0,0.0,9
90,Automated Driving,8799,2012,chi,The normal natural troubles of driving with GPS,10.1145/2207676.2208285,105,0.473,302.6,110,0.01775147928994083,0.038461538461538464,26
91,Email & Web Revisitation,1095,1992,chi,A “pile” metaphor for supporting casual organization of information,10.1145/142750.143055,216,0.771,486.1,218,0.43243243243243246,0.5555555555555556,56
91,Email & Web Revisitation,3250,2003,chi,UMEA,10.1145/642611.642673,119,0.425,917.4,212,0.03937007874015748,0.0,41
91,Email & Web Revisitation,1523,1996,chi,The WebBook and the Web Forager,10.1145/238386.238446,166,0.593,552.8,342,0.15789473684210525,0.21052631578947367,51
91,Email & Web Revisitation,3927,2005,iui,TaskTracer,10.1145/1040830.1040855,84,0.3,849.8,239,-0.056105610561056105,-0.14942528735632185,40
91,Email & Web Revisitation,3480,2004,chi,"""Stuff goes into the computer and doesn't come out""",10.1145/985692.985766,84,0.3,700.0,409,0.011695906432748537,-0.06153846153846154,39
91,Email & Web Revisitation,1209,1994,chi,The marks are on the knowledge worker,10.1145/191666.191740,184,0.657,291.5,324,0.45454545454545453,0.15384615384615385,55
91,Email & Web Revisitation,3292,2003,chi,Taking email to task,10.1145/642611.642672,153,0.546,1446.0,367,-0.05343511450381679,-0.018867924528301886,43
91,Email & Web Revisitation,1438,1995,chi,Articulating a metaphor through user-centered design,10.1145/223904.223981,167,0.596,41.2,17,0.03125,0.1,52
91,Email & Web Revisitation,1663,1996,chi,Email overload,10.1145/238386.238530,178,0.636,1359.2,973,0.6040268456375839,0.36363636363636365,49
92,Instant Messaging,2496,2000,cscw,Interaction and outeraction,10.1145/358916.358975,156,0.582,1678.9,1076,0.25301204819277107,0.125,47
92,Instant Messaging,2241,1999,chi,Socially translucent systems,10.1145/302979.302997,167,0.623,922.4,334,0.12658227848101267,0.16129032258064516,47
92,Instant Messaging,2946,2002,cscw,"The character, functions, and styles of instant messaging in the workplace",10.1145/587078.587081,112,0.418,770.4,369,-0.085,-0.12698412698412698,41
92,Instant Messaging,11299,2014,cscw,Everyday dwelling with WhatsApp,10.1145/2531602.2531679,53,0.198,876.9,299,0.02564102564102564,-0.1016949152542373,23
92,Instant Messaging,293,1986,cscw,Supporting collaboration in notecards,10.1145/637069.637089,194,0.724,149.3,133,0.5454545454545454,0.6666666666666666,61
92,Instant Messaging,296,1986,cscw,Semi-structured messages are surprisingly useful for computer-supported coordination,10.1145/637069.637081,190,0.709,125.6,92,0.2608695652173913,0.14285714285714285,60
92,Instant Messaging,303,1986,cscw,Contexts,10.1145/637069.637088,187,0.698,106.7,25,1.0,1.0,59
92,Instant Messaging,305,1986,cscw,Intermedia,10.1145/637069.637090,186,0.694,71.3,110,1.0,1.0,59
92,Instant Messaging,2676,2001,chi,ConNexus to awarenex,10.1145/365024.365105,148,0.552,801.5,268,-0.07924528301886792,-0.2631578947368421,45
92,Instant Messaging,279,1986,cscw,A framework for studying research collaboration,10.1145/637069.637097,198,0.739,125.7,33,1.0,1.0,62
93,Notifications & Interruptibility,10309,2014,chi,Large-scale assessment of mobile notifications,10.1145/2556288.2557189,159,0.585,1842.0,342,0.020477815699658702,-0.03731343283582089,25
93,Notifications & Interruptibility,3913,2005,chi,Using context-aware computing to reduce the perceived burden of interruptions from mobile ,10.1145/1054972.1055100,194,0.713,1676.0,363,0.14685314685314685,-0.05555555555555555,34
93,Notifications & Interruptibility,2993,2002,chi,"""I'd be overwhelmed, but it's just one more thing to do""",10.1145/503376.503394,237,0.871,760.1,236,0.11740890688259109,0.21428571428571427,44
93,Notifications & Interruptibility,3217,2003,chi,Predicting human interruptibility with sensors,10.1145/642611.642657,224,0.824,1189.1,295,0.3829787234042553,0.05405405405405406,43
93,Notifications & Interruptibility,11090,2014,ubicomp,InterruptMe,10.1145/2632048.2632062,145,0.533,1939.5,283,-0.15151515151515152,-0.15625,24
93,Notifications & Interruptibility,2518,2000,cscw,Providing presence cues to telephone users,10.1145/358916.358978,239,0.879,374.5,147,0.004405286343612335,0.0,46
93,Notifications & Interruptibility,13527,2016,chi,My Phone and Me,10.1145/2858036.2858566,126,0.463,1847.4,258,-0.19029850746268656,-0.22695035460992907,20
93,Notifications & Interruptibility,10650,2014,mobilehci,An in-situ study of mobile phone notifications,10.1145/2628363.2628364,144,0.529,1690.1,346,-0.09156626506024096,-0.12698412698412698,23
93,Notifications & Interruptibility,2812,2002,dis,Mediator and medium,10.1145/778712.778767,216,0.794,71.6,20,1.0,1.0,43
93,Notifications & Interruptibility,3676,2004,chi,Examining the robustness of sensor-based statistical models of human interruptibility,10.1145/985692.985719,215,0.79,832.6,134,-0.026706231454005934,-0.05405405405405406,42
94,Urban Mobility Prediction,3936,2005,ubicomp,Place-Its: A Study of Location-Based Reminders on Mobile Phones,10.1007/11551201_14,131,0.492,163.8,204,0.65625,0.5714285714285714,36
94,Urban Mobility Prediction,5314,2008,ubicomp,Navigate like a cabbie,10.1145/1409635.1409678,120,0.451,337.2,274,-0.01680672268907563,-0.029411764705882353,25
94,Urban Mobility Prediction,3075,2003,ubicomp,Inferring High-Level Behavior from Low-Level Sensors,10.1007/978-3-540-39653-6_6,159,0.598,88.8,518,1.0,1.0,41
94,Urban Mobility Prediction,5381,2008,ubicomp,Understanding mobility based on GPS data,10.1145/1409635.1409677,150,0.564,409.5,1110,0.22413793103448276,0.10344827586206896,32
94,Urban Mobility Prediction,8108,2012,ubicomp,Understanding and prediction of mobile application usage for smart phones,10.1145/2370216.2370243,72,0.271,677.0,274,0.55,0.5625,28
94,Urban Mobility Prediction,10998,2014,mobilehci,Contextual experience sampling of mobile application micro-usage,10.1145/2628363.2628367,55,0.207,656.5,161,0.10658307210031348,0.18309859154929578,24
94,Urban Mobility Prediction,4375,2006,ubicomp,Predestination: Inferring Destinations from Partial Trajectories,10.1007/11853565_15,161,0.605,463.4,455,0.8333333333333334,0.7,33
94,Urban Mobility Prediction,12152,2015,ubicomp,Revisitation analysis of smartphone app use,10.1145/2750858.2807542,43,0.162,449.6,93,-0.04838709677419355,-0.08379888268156424,20
95,Pupillometry & Cognitive Load,8897,2012,ubicomp,StressSense,10.1145/2370216.2370270,55,0.407,168.2,517,0.3333333333333333,0.24242424242424243,25
95,Pupillometry & Cognitive Load,13923,2016,ubicomp,An affect detection technique using mobile commodity sensors in the wild,10.1145/2971648.2971654,31,0.23,264.9,40,-0.031007751937984496,0.0,16
95,Pupillometry & Cognitive Load,18852,2019,imwut,EduSense,10.1145/3351229,15,0.111,268.9,137,0.13761467889908258,0.16304347826086957,12
95,Pupillometry & Cognitive Load,11333,2014,chi,Under pressure,10.1145/2556288.2557165,42,0.311,142.8,170,0.1891891891891892,0.21052631578947367,23
95,Pupillometry & Cognitive Load,15465,2017,imwut,Building Cognition-Aware Systems,10.1145/3132025,17,0.126,239.7,35,0.0684931506849315,0.02127659574468085,15
95,Pupillometry & Cognitive Load,7951,2012,tochi,What Does Touch Tell Us about Emotions in Touchscreen-Based Gameplay?,10.1145/2395131.2395138,59,0.437,347.2,174,0.14201183431952663,0.11428571428571428,24
95,Pupillometry & Cognitive Load,7030,2011,chi,Identifying emotional states using keystroke dynamics,10.1145/1978942.1979046,60,0.444,181.0,363,1.0,1.0,24
95,Pupillometry & Cognitive Load,9724,2013,ubicomp,Predicting audience responses to movie content from electro-dermal activity signals,10.1145/2493432.2493508,42,0.311,181.1,53,0.0,0.016129032258064516,21
95,Pupillometry & Cognitive Load,17053,2018,imwut,Unobtrusive Assessment of Students' Emotional Engagement during Lectures Using Electroderm,10.1145/3264913,21,0.156,353.5,179,-0.05952380952380952,-0.10569105691056911,13
96,Enterprise Social Networks,4930,2008,cscw,Motivations for social networking at work,10.1145/1460563.1460674,48,0.343,716.1,751,0.13548387096774195,0.08695652173913043,35
96,Enterprise Social Networks,4131,2006,chi,Dogear,10.1145/1124772.1124792,57,0.407,389.9,297,0.2727272727272727,0.42424242424242425,39
96,Enterprise Social Networks,2471,2000,cscw,Expertise recommender,10.1145/358916.358994,46,0.329,363.9,428,0.23469387755102042,0.0,40
96,Enterprise Social Networks,3794,2005,tochi,Social matching,10.1145/1096737.1096740,39,0.279,357.8,321,0.005780346820809248,-0.012345679012345678,36
96,Enterprise Social Networks,1491,1996,cscw,Answer Garden 2,10.1145/240080.240203,55,0.393,341.6,293,0.1875,-0.09090909090909091,46
96,Enterprise Social Networks,1300,1994,cscw,Augmenting the organizational memory,10.1145/192844.193019,57,0.407,261.5,231,0.39473684210526316,0.25,49
96,Enterprise Social Networks,2105,1998,cscw,Just talk to me,10.1145/289444.289506,47,0.336,365.2,271,0.1,-0.25,45
96,Enterprise Social Networks,4828,2007,uist,Socially augmenting employee profiles with people-tagging,10.1145/1294211.1294228,52,0.371,280.0,88,0.009523809523809525,0.019230769230769232,37
96,Enterprise Social Networks,4927,2008,cscw,It's all 'about you',10.1145/1460563.1460672,49,0.35,44.2,27,0.0,0.0,36
97,Physiological & Brain Sensing,4327,2006,uist,Using a low-cost electroencephalograph for task classification in HCI research,10.1145/1166253.1166268,54,0.545,470.8,167,0.22950819672131148,0.375,35
97,Physiological & Brain Sensing,3185,2003,chi,Things happening in the brain while humans learn to use new tools,10.1145/642611.642684,55,0.556,69.8,16,0.375,1.0,36
97,Physiological & Brain Sensing,9649,2013,chi,Using fNIRS brain sensing to evaluate information visualization interfaces,10.1145/2470654.2470723,31,0.313,534.4,112,-0.046511627906976744,-0.136986301369863,22
97,Physiological & Brain Sensing,5268,2008,chi,Feasibility and pragmatics of classifying working memory load with an electroencephalograp,10.1145/1357054.1357187,49,0.495,467.4,191,0.05263157894736842,-0.21428571428571427,34
97,Physiological & Brain Sensing,5621,2009,chi,Brain measurement for usability testing and adaptive interfaces,10.1145/1518701.1519035,45,0.455,527.7,105,0.0975609756097561,-0.05263157894736842,33
97,Physiological & Brain Sensing,5658,2009,chi,A performance model of selection techniques for p300-based brain-computer interfaces,10.1145/1518701.1519037,44,0.444,24.4,7,1.0,1.0,29
97,Physiological & Brain Sensing,5979,2009,uist,Using fNIRS brain sensing in realistic HCI settings,10.1145/1622176.1622207,43,0.434,523.2,114,-0.14893617021276595,-0.42105263157894735,28
98,Interruptions & Multitasking,3588,2004,chi,"""Constant, constant, multi-tasking craziness""",10.1145/985692.985707,121,0.846,1416.0,705,0.3553299492385787,-0.11475409836065574,42
98,Interruptions & Multitasking,5221,2008,chi,The cost of interrupted work,10.1145/1357054.1357072,89,0.622,879.9,650,-0.07570977917981073,0.01818181818181818,29
98,Interruptions & Multitasking,3911,2005,chi,No task left behind?,10.1145/1054972.1055017,112,0.783,953.3,489,-0.134185303514377,-0.22988505747126436,39
98,Interruptions & Multitasking,3439,2004,chi,A diary study of task switching and interruptions,10.1145/985692.985715,119,0.832,1518.9,817,0.4474885844748858,0.034482758620689655,42
98,Interruptions & Multitasking,4662,2007,chi,Disruption and recovery of computing tasks,10.1145/1240624.1240730,108,0.755,1130.6,294,-0.13194444444444445,-0.16666666666666666,38
98,Interruptions & Multitasking,954,1992,chi,The utility of various windowing capabilities for single-task and multi-task environments,10.1145/1125021.1125070,120,0.839,31.7,2,1.0,,43
99,Vehicle-Pedestrian Communication,19844,2020,chi,Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Ve,10.1145/3313831.3376325,38,0.427,687.8,140,0.34615384615384615,0.2916666666666667,11
99,Vehicle-Pedestrian Communication,20039,2020,chi,Towards Inclusive External Communication of Autonomous Vehicles for Pedestrians with Visio,10.1145/3313831.3376472,34,0.382,647.5,91,-0.03836930455635491,-0.04054054054054054,11
99,Vehicle-Pedestrian Communication,11081,2014,chi,Smart flashlight,10.1145/2556288.2557289,59,0.663,158.2,35,0.35294117647058826,0.17391304347826086,22
