sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2011,16,0.75,0.062,0.188,8.0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2012,10,0.6,0.0,0.4,6.83
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2013,11,0.818,0.0,0.182,5.78
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2014,6,1.0,0.0,0.0,6.67
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2015,9,0.778,0.111,0.111,9.57
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2016,3,1.0,0.0,0.0,3.0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2017,13,0.385,0.077,0.538,3.2
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2018,11,0.636,0.0,0.364,2.86
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2019,5,0.6,0.4,0.0,2.0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2020,4,0.25,0.0,0.75,12.0
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2021,5,0.0,0.2,0.8,
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2022,9,0.333,0.333,0.333,12.33
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2023,13,0.692,0.154,0.154,7.67
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2024,9,0.889,0.0,0.111,7.62
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2025,24,0.583,0.083,0.333,7.5
67,Multimodal Speech Interfaces,"Robots, Agents & Human-AI Interaction",2026,2,0.5,0.5,0.0,22.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1986,1,1.0,0.0,0.0,4.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1995,2,1.0,0.0,0.0,3.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",1998,1,0.0,0.0,1.0,
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2000,2,0.0,0.0,1.0,
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2001,1,1.0,0.0,0.0,3.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2003,6,0.333,0.333,0.333,2.5
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2004,2,1.0,0.0,0.0,6.5
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2005,1,0.0,1.0,0.0,
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2006,6,0.5,0.167,0.333,2.33
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2007,5,1.0,0.0,0.0,3.6
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2008,16,0.125,0.188,0.688,5.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2009,8,0.125,0.0,0.875,6.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2010,20,0.2,0.05,0.75,5.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2011,5,0.6,0.0,0.4,5.33
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2012,13,0.308,0.154,0.538,9.75
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2013,11,0.182,0.091,0.727,4.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2014,22,0.091,0.0,0.909,2.0
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2015,13,0.154,0.0,0.846,6.5
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2016,16,0.75,0.062,0.188,6.83
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2017,17,0.471,0.176,0.353,6.62
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2018,41,0.171,0.341,0.488,4.43
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2019,108,0.176,0.25,0.574,4.05
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2020,76,0.25,0.25,0.5,3.84
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2021,269,0.268,0.212,0.52,5.6
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2022,293,0.253,0.184,0.563,4.76
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2023,335,0.307,0.185,0.507,4.03
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2024,426,0.354,0.223,0.423,3.26
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2025,599,0.367,0.234,0.399,2.74
68,Natural Language Interfaces & Human-AI Teams,"Robots, Agents & Human-AI Interaction",2026,545,0.323,0.273,0.404,3.62
69,Urban Mobility Data,Mobile Life & Attention,2006,1,0.0,0.0,1.0,
69,Urban Mobility Data,Mobile Life & Attention,2007,1,0.0,0.0,1.0,
69,Urban Mobility Data,Mobile Life & Attention,2008,8,0.25,0.125,0.625,2.0
69,Urban Mobility Data,Mobile Life & Attention,2010,4,0.5,0.0,0.5,3.0
69,Urban Mobility Data,Mobile Life & Attention,2011,18,0.444,0.056,0.5,2.38
69,Urban Mobility Data,Mobile Life & Attention,2012,25,0.6,0.16,0.24,3.2
69,Urban Mobility Data,Mobile Life & Attention,2013,31,0.452,0.226,0.323,1.79
69,Urban Mobility Data,Mobile Life & Attention,2014,58,0.5,0.121,0.379,2.41
69,Urban Mobility Data,Mobile Life & Attention,2015,51,0.412,0.255,0.333,2.14
69,Urban Mobility Data,Mobile Life & Attention,2016,93,0.57,0.226,0.204,2.87
69,Urban Mobility Data,Mobile Life & Attention,2017,34,0.529,0.118,0.353,3.11
69,Urban Mobility Data,Mobile Life & Attention,2018,164,0.738,0.073,0.189,4.33
69,Urban Mobility Data,Mobile Life & Attention,2019,136,0.787,0.066,0.147,3.18
69,Urban Mobility Data,Mobile Life & Attention,2020,165,0.721,0.061,0.218,3.16
69,Urban Mobility Data,Mobile Life & Attention,2021,102,0.765,0.01,0.225,3.74
69,Urban Mobility Data,Mobile Life & Attention,2022,8,0.875,0.0,0.125,3.0
69,Urban Mobility Data,Mobile Life & Attention,2023,6,1.0,0.0,0.0,3.0
69,Urban Mobility Data,Mobile Life & Attention,2024,38,0.553,0.053,0.395,6.76
69,Urban Mobility Data,Mobile Life & Attention,2025,35,0.429,0.143,0.429,3.53
69,Urban Mobility Data,Mobile Life & Attention,2026,2,1.0,0.0,0.0,3.5
70,Email & Web Revisitation,Mobile Life & Attention,1986,1,1.0,0.0,0.0,3.0
70,Email & Web Revisitation,Mobile Life & Attention,1988,5,0.8,0.0,0.2,2.75
70,Email & Web Revisitation,Mobile Life & Attention,1989,3,0.667,0.0,0.333,2.0
70,Email & Web Revisitation,Mobile Life & Attention,1992,2,1.0,0.0,0.0,6.0
70,Email & Web Revisitation,Mobile Life & Attention,1996,1,0.0,0.0,1.0,
70,Email & Web Revisitation,Mobile Life & Attention,1997,6,0.333,0.0,0.667,12.5
70,Email & Web Revisitation,Mobile Life & Attention,1998,3,0.0,0.0,1.0,
70,Email & Web Revisitation,Mobile Life & Attention,1999,18,0.0,0.0,1.0,
70,Email & Web Revisitation,Mobile Life & Attention,2000,15,0.4,0.0,0.6,8.5
70,Email & Web Revisitation,Mobile Life & Attention,2001,28,0.143,0.0,0.857,5.25
70,Email & Web Revisitation,Mobile Life & Attention,2002,45,0.289,0.111,0.6,6.23
70,Email & Web Revisitation,Mobile Life & Attention,2003,38,0.421,0.158,0.421,5.75
70,Email & Web Revisitation,Mobile Life & Attention,2004,116,0.353,0.164,0.483,5.02
70,Email & Web Revisitation,Mobile Life & Attention,2005,59,0.627,0.102,0.271,4.51
70,Email & Web Revisitation,Mobile Life & Attention,2006,98,0.653,0.133,0.214,6.27
70,Email & Web Revisitation,Mobile Life & Attention,2007,63,0.635,0.143,0.222,4.2
70,Email & Web Revisitation,Mobile Life & Attention,2008,73,0.712,0.041,0.247,4.71
70,Email & Web Revisitation,Mobile Life & Attention,2009,129,0.605,0.109,0.287,5.04
70,Email & Web Revisitation,Mobile Life & Attention,2010,98,0.612,0.204,0.184,4.4
70,Email & Web Revisitation,Mobile Life & Attention,2011,103,0.68,0.0,0.32,5.76
70,Email & Web Revisitation,Mobile Life & Attention,2012,64,0.594,0.094,0.312,6.29
70,Email & Web Revisitation,Mobile Life & Attention,2013,63,0.476,0.159,0.365,8.4
70,Email & Web Revisitation,Mobile Life & Attention,2014,71,0.662,0.099,0.239,9.49
70,Email & Web Revisitation,Mobile Life & Attention,2015,35,0.743,0.057,0.2,8.96
70,Email & Web Revisitation,Mobile Life & Attention,2016,74,0.527,0.108,0.365,10.95
70,Email & Web Revisitation,Mobile Life & Attention,2017,82,0.402,0.122,0.476,11.03
70,Email & Web Revisitation,Mobile Life & Attention,2018,57,0.421,0.0,0.579,8.29
70,Email & Web Revisitation,Mobile Life & Attention,2019,28,0.464,0.107,0.429,11.15
70,Email & Web Revisitation,Mobile Life & Attention,2020,39,0.436,0.256,0.308,10.29
70,Email & Web Revisitation,Mobile Life & Attention,2021,23,0.435,0.304,0.261,10.5
70,Email & Web Revisitation,Mobile Life & Attention,2022,37,0.541,0.135,0.324,12.95
70,Email & Web Revisitation,Mobile Life & Attention,2023,36,0.222,0.111,0.667,16.88
70,Email & Web Revisitation,Mobile Life & Attention,2024,50,0.52,0.1,0.38,16.38
70,Email & Web Revisitation,Mobile Life & Attention,2025,8,0.125,0.0,0.875,9.0
70,Email & Web Revisitation,Mobile Life & Attention,2026,27,0.519,0.037,0.444,16.57
71,Notifications & Interruptibility,Mobile Life & Attention,2002,3,0.0,0.333,0.667,
71,Notifications & Interruptibility,Mobile Life & Attention,2003,25,0.24,0.24,0.52,0.67
71,Notifications & Interruptibility,Mobile Life & Attention,2004,60,0.283,0.267,0.45,1.29
71,Notifications & Interruptibility,Mobile Life & Attention,2005,37,0.568,0.162,0.27,2.33
71,Notifications & Interruptibility,Mobile Life & Attention,2006,38,0.579,0.342,0.079,2.32
71,Notifications & Interruptibility,Mobile Life & Attention,2007,83,0.566,0.181,0.253,2.91
71,Notifications & Interruptibility,Mobile Life & Attention,2008,68,0.529,0.279,0.191,3.39
71,Notifications & Interruptibility,Mobile Life & Attention,2009,15,0.667,0.2,0.133,4.4
71,Notifications & Interruptibility,Mobile Life & Attention,2010,44,0.591,0.273,0.136,4.42
71,Notifications & Interruptibility,Mobile Life & Attention,2011,36,0.417,0.306,0.278,6.6
71,Notifications & Interruptibility,Mobile Life & Attention,2012,30,0.367,0.167,0.467,6.36
71,Notifications & Interruptibility,Mobile Life & Attention,2013,10,0.6,0.4,0.0,6.83
71,Notifications & Interruptibility,Mobile Life & Attention,2014,87,0.644,0.333,0.023,7.05
71,Notifications & Interruptibility,Mobile Life & Attention,2015,103,0.767,0.155,0.078,5.96
71,Notifications & Interruptibility,Mobile Life & Attention,2016,119,0.655,0.202,0.143,6.01
71,Notifications & Interruptibility,Mobile Life & Attention,2017,267,0.554,0.258,0.187,5.26
71,Notifications & Interruptibility,Mobile Life & Attention,2018,179,0.603,0.207,0.19,6.06
71,Notifications & Interruptibility,Mobile Life & Attention,2019,153,0.667,0.092,0.242,6.23
71,Notifications & Interruptibility,Mobile Life & Attention,2020,151,0.497,0.205,0.298,6.08
71,Notifications & Interruptibility,Mobile Life & Attention,2021,183,0.552,0.164,0.284,6.22
71,Notifications & Interruptibility,Mobile Life & Attention,2022,157,0.694,0.115,0.191,7.75
71,Notifications & Interruptibility,Mobile Life & Attention,2023,384,0.464,0.156,0.38,8.72
71,Notifications & Interruptibility,Mobile Life & Attention,2024,246,0.642,0.102,0.256,8.58
71,Notifications & Interruptibility,Mobile Life & Attention,2025,148,0.561,0.068,0.372,9.43
71,Notifications & Interruptibility,Mobile Life & Attention,2026,126,0.397,0.048,0.556,8.52
72,Instant Messaging,Mobile Life & Attention,1994,1,0.0,0.0,1.0,
72,Instant Messaging,Mobile Life & Attention,1996,8,0.125,0.0,0.875,2.0
72,Instant Messaging,Mobile Life & Attention,1997,7,0.143,0.0,0.857,3.0
72,Instant Messaging,Mobile Life & Attention,1999,20,0.15,0.0,0.85,2.0
72,Instant Messaging,Mobile Life & Attention,2000,42,0.357,0.024,0.619,1.4
72,Instant Messaging,Mobile Life & Attention,2001,7,0.286,0.0,0.714,1.0
72,Instant Messaging,Mobile Life & Attention,2002,67,0.552,0.03,0.418,2.49
72,Instant Messaging,Mobile Life & Attention,2003,59,0.525,0.068,0.407,2.42
72,Instant Messaging,Mobile Life & Attention,2004,73,0.507,0.082,0.411,3.03
72,Instant Messaging,Mobile Life & Attention,2005,91,0.56,0.088,0.352,3.96
72,Instant Messaging,Mobile Life & Attention,2006,100,0.56,0.13,0.31,4.54
72,Instant Messaging,Mobile Life & Attention,2007,57,0.421,0.14,0.439,5.42
72,Instant Messaging,Mobile Life & Attention,2008,56,0.518,0.143,0.339,4.93
72,Instant Messaging,Mobile Life & Attention,2009,37,0.459,0.162,0.378,5.76
72,Instant Messaging,Mobile Life & Attention,2010,35,0.429,0.143,0.429,6.8
72,Instant Messaging,Mobile Life & Attention,2011,19,0.579,0.158,0.263,7.09
72,Instant Messaging,Mobile Life & Attention,2012,21,0.381,0.095,0.524,11.12
72,Instant Messaging,Mobile Life & Attention,2013,17,0.647,0.118,0.235,7.0
72,Instant Messaging,Mobile Life & Attention,2014,23,0.478,0.087,0.435,8.55
72,Instant Messaging,Mobile Life & Attention,2015,63,0.476,0.175,0.349,6.53
72,Instant Messaging,Mobile Life & Attention,2016,21,0.286,0.048,0.667,6.83
72,Instant Messaging,Mobile Life & Attention,2017,114,0.482,0.105,0.412,7.15
72,Instant Messaging,Mobile Life & Attention,2018,81,0.457,0.16,0.383,4.38
72,Instant Messaging,Mobile Life & Attention,2019,143,0.42,0.14,0.441,4.32
72,Instant Messaging,Mobile Life & Attention,2020,33,0.576,0.0,0.424,5.05
72,Instant Messaging,Mobile Life & Attention,2021,49,0.367,0.02,0.612,6.78
72,Instant Messaging,Mobile Life & Attention,2022,75,0.467,0.067,0.467,7.37
72,Instant Messaging,Mobile Life & Attention,2023,111,0.27,0.117,0.613,12.43
72,Instant Messaging,Mobile Life & Attention,2024,51,0.373,0.157,0.471,7.37
72,Instant Messaging,Mobile Life & Attention,2025,53,0.321,0.113,0.566,9.41
72,Instant Messaging,Mobile Life & Attention,2026,44,0.409,0.068,0.523,12.28
73,Digital Self-control,Mobile Life & Attention,2010,4,0.0,0.0,1.0,
73,Digital Self-control,Mobile Life & Attention,2013,33,0.0,0.333,0.667,
73,Digital Self-control,Mobile Life & Attention,2014,5,0.6,0.0,0.4,2.0
73,Digital Self-control,Mobile Life & Attention,2015,18,0.333,0.056,0.611,1.83
73,Digital Self-control,Mobile Life & Attention,2016,123,0.154,0.293,0.553,2.26
73,Digital Self-control,Mobile Life & Attention,2017,39,0.308,0.333,0.359,1.42
73,Digital Self-control,Mobile Life & Attention,2018,92,0.315,0.163,0.522,2.66
73,Digital Self-control,Mobile Life & Attention,2019,155,0.406,0.168,0.426,3.17
73,Digital Self-control,Mobile Life & Attention,2020,56,0.304,0.196,0.5,3.29
73,Digital Self-control,Mobile Life & Attention,2021,211,0.46,0.114,0.427,3.75
73,Digital Self-control,Mobile Life & Attention,2022,213,0.502,0.047,0.451,4.36
73,Digital Self-control,Mobile Life & Attention,2023,310,0.545,0.161,0.294,4.3
73,Digital Self-control,Mobile Life & Attention,2024,375,0.504,0.064,0.432,4.89
73,Digital Self-control,Mobile Life & Attention,2025,347,0.559,0.098,0.343,4.85
73,Digital Self-control,Mobile Life & Attention,2026,303,0.469,0.155,0.376,4.91
74,Location Sharing & Privacy,Mobile Life & Attention,2001,6,0.0,0.0,1.0,
74,Location Sharing & Privacy,Mobile Life & Attention,2002,4,0.5,0.0,0.5,1.0
74,Location Sharing & Privacy,Mobile Life & Attention,2003,1,1.0,0.0,0.0,2.0
74,Location Sharing & Privacy,Mobile Life & Attention,2004,7,0.286,0.143,0.571,1.5
74,Location Sharing & Privacy,Mobile Life & Attention,2005,29,0.241,0.207,0.552,1.71
74,Location Sharing & Privacy,Mobile Life & Attention,2006,54,0.389,0.148,0.463,1.86
74,Location Sharing & Privacy,Mobile Life & Attention,2007,21,0.381,0.19,0.429,2.0
74,Location Sharing & Privacy,Mobile Life & Attention,2008,22,0.682,0.0,0.318,3.0
74,Location Sharing & Privacy,Mobile Life & Attention,2009,40,0.4,0.05,0.55,2.69
74,Location Sharing & Privacy,Mobile Life & Attention,2010,54,0.685,0.148,0.167,3.32
74,Location Sharing & Privacy,Mobile Life & Attention,2011,90,0.567,0.044,0.389,3.33
74,Location Sharing & Privacy,Mobile Life & Attention,2012,57,0.526,0.018,0.456,3.67
74,Location Sharing & Privacy,Mobile Life & Attention,2013,73,0.603,0.096,0.301,4.41
74,Location Sharing & Privacy,Mobile Life & Attention,2014,51,0.706,0.039,0.255,5.17
74,Location Sharing & Privacy,Mobile Life & Attention,2015,42,0.69,0.143,0.167,5.28
74,Location Sharing & Privacy,Mobile Life & Attention,2016,61,0.492,0.082,0.426,5.7
74,Location Sharing & Privacy,Mobile Life & Attention,2017,12,0.667,0.167,0.167,5.75
74,Location Sharing & Privacy,Mobile Life & Attention,2018,1,1.0,0.0,0.0,4.0
74,Location Sharing & Privacy,Mobile Life & Attention,2019,10,0.6,0.2,0.2,13.0
74,Location Sharing & Privacy,Mobile Life & Attention,2020,30,0.333,0.233,0.433,9.5
74,Location Sharing & Privacy,Mobile Life & Attention,2021,23,0.261,0.043,0.696,8.17
74,Location Sharing & Privacy,Mobile Life & Attention,2022,2,1.0,0.0,0.0,5.5
74,Location Sharing & Privacy,Mobile Life & Attention,2023,23,0.174,0.217,0.609,9.75
74,Location Sharing & Privacy,Mobile Life & Attention,2024,7,0.429,0.0,0.571,15.67
75,Task Switching at Work,Mobile Life & Attention,1993,1,0.0,0.0,1.0,
75,Task Switching at Work,Mobile Life & Attention,2000,4,0.25,0.0,0.75,7.0
75,Task Switching at Work,Mobile Life & Attention,2004,13,0.154,0.692,0.154,8.0
75,Task Switching at Work,Mobile Life & Attention,2005,10,0.2,0.6,0.2,1.0
75,Task Switching at Work,Mobile Life & Attention,2006,18,0.278,0.333,0.389,1.8
75,Task Switching at Work,Mobile Life & Attention,2007,11,0.455,0.545,0.0,4.8
75,Task Switching at Work,Mobile Life & Attention,2008,29,0.414,0.345,0.241,3.25
75,Task Switching at Work,Mobile Life & Attention,2009,21,0.381,0.476,0.143,3.62
75,Task Switching at Work,Mobile Life & Attention,2010,68,0.353,0.397,0.25,4.67
75,Task Switching at Work,Mobile Life & Attention,2011,15,0.733,0.2,0.067,5.36
75,Task Switching at Work,Mobile Life & Attention,2012,22,0.273,0.136,0.591,6.83
75,Task Switching at Work,Mobile Life & Attention,2013,2,0.0,0.0,1.0,
75,Task Switching at Work,Mobile Life & Attention,2014,54,0.556,0.185,0.259,6.93
75,Task Switching at Work,Mobile Life & Attention,2015,33,0.636,0.273,0.091,5.9
75,Task Switching at Work,Mobile Life & Attention,2016,102,0.471,0.098,0.431,6.1
75,Task Switching at Work,Mobile Life & Attention,2017,12,0.5,0.083,0.417,5.33
75,Task Switching at Work,Mobile Life & Attention,2018,53,0.566,0.245,0.189,5.83
75,Task Switching at Work,Mobile Life & Attention,2019,60,0.4,0.217,0.383,7.12
75,Task Switching at Work,Mobile Life & Attention,2020,139,0.468,0.237,0.295,8.51
75,Task Switching at Work,Mobile Life & Attention,2021,46,0.413,0.109,0.478,10.89
75,Task Switching at Work,Mobile Life & Attention,2022,158,0.278,0.259,0.462,6.91
75,Task Switching at Work,Mobile Life & Attention,2023,117,0.427,0.137,0.436,7.6
75,Task Switching at Work,Mobile Life & Attention,2024,130,0.4,0.254,0.346,9.5
75,Task Switching at Work,Mobile Life & Attention,2025,130,0.362,0.185,0.454,9.81
75,Task Switching at Work,Mobile Life & Attention,2026,72,0.375,0.167,0.458,10.56
76,Mobile Information Needs & Translation,Mobile Life & Attention,1983,2,0.5,0.5,0.0,0.0
76,Mobile Information Needs & Translation,Mobile Life & Attention,1988,1,1.0,0.0,0.0,5.0
76,Mobile Information Needs & Translation,Mobile Life & Attention,1997,14,0.214,0.0,0.786,2.33
76,Mobile Information Needs & Translation,Mobile Life & Attention,2000,6,0.5,0.0,0.5,11.33
76,Mobile Information Needs & Translation,Mobile Life & Attention,2001,4,0.5,0.0,0.5,5.0
76,Mobile Information Needs & Translation,Mobile Life & Attention,2002,13,0.462,0.077,0.462,1.83
76,Mobile Information Needs & Translation,Mobile Life & Attention,2003,3,0.333,0.333,0.333,3.0
76,Mobile Information Needs & Translation,Mobile Life & Attention,2004,10,0.2,0.2,0.6,2.0
76,Mobile Information Needs & Translation,Mobile Life & Attention,2005,6,0.5,0.333,0.167,5.0
76,Mobile Information Needs & Translation,Mobile Life & Attention,2006,22,0.091,0.182,0.727,3.5
76,Mobile Information Needs & Translation,Mobile Life & Attention,2007,16,0.25,0.062,0.688,3.5
76,Mobile Information Needs & Translation,Mobile Life & Attention,2008,31,0.323,0.355,0.323,3.8
76,Mobile Information Needs & Translation,Mobile Life & Attention,2009,18,0.444,0.0,0.556,2.25
76,Mobile Information Needs & Translation,Mobile Life & Attention,2010,47,0.468,0.149,0.383,4.32
76,Mobile Information Needs & Translation,Mobile Life & Attention,2011,47,0.362,0.085,0.553,3.41
76,Mobile Information Needs & Translation,Mobile Life & Attention,2012,47,0.511,0.149,0.34,3.5
76,Mobile Information Needs & Translation,Mobile Life & Attention,2013,94,0.457,0.096,0.447,4.95
76,Mobile Information Needs & Translation,Mobile Life & Attention,2014,114,0.456,0.123,0.421,4.79
76,Mobile Information Needs & Translation,Mobile Life & Attention,2015,149,0.436,0.154,0.409,3.72
76,Mobile Information Needs & Translation,Mobile Life & Attention,2016,117,0.385,0.179,0.436,4.2
76,Mobile Information Needs & Translation,Mobile Life & Attention,2017,206,0.451,0.16,0.388,4.09
76,Mobile Information Needs & Translation,Mobile Life & Attention,2018,121,0.438,0.14,0.421,5.38
76,Mobile Information Needs & Translation,Mobile Life & Attention,2019,84,0.452,0.119,0.429,5.08
76,Mobile Information Needs & Translation,Mobile Life & Attention,2020,76,0.447,0.105,0.447,4.74
76,Mobile Information Needs & Translation,Mobile Life & Attention,2021,149,0.43,0.195,0.376,7.03
76,Mobile Information Needs & Translation,Mobile Life & Attention,2022,117,0.573,0.094,0.333,7.42
76,Mobile Information Needs & Translation,Mobile Life & Attention,2023,41,0.463,0.049,0.488,6.47
76,Mobile Information Needs & Translation,Mobile Life & Attention,2024,106,0.434,0.094,0.472,8.04
76,Mobile Information Needs & Translation,Mobile Life & Attention,2025,89,0.494,0.034,0.472,10.07
76,Mobile Information Needs & Translation,Mobile Life & Attention,2026,91,0.286,0.044,0.67,9.38
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2000,4,0.25,0.5,0.25,8.0
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2001,5,0.0,0.4,0.6,
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2002,3,0.0,0.667,0.333,
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2003,8,0.25,0.25,0.5,2.5
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2004,2,0.0,1.0,0.0,
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2005,8,0.25,0.5,0.25,4.5
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2006,10,0.6,0.4,0.0,3.67
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2007,8,1.0,0.0,0.0,3.38
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2008,12,0.583,0.417,0.0,4.71
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2009,18,0.611,0.278,0.111,4.91
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2010,33,0.485,0.364,0.152,4.31
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2011,33,0.697,0.182,0.121,5.13
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2012,33,0.636,0.212,0.152,3.86
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2013,28,0.536,0.286,0.179,4.73
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2014,31,0.581,0.419,0.0,4.33
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2015,80,0.575,0.35,0.075,4.13
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2016,107,0.654,0.215,0.131,5.41
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2017,95,0.684,0.2,0.116,5.75
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2018,146,0.658,0.205,0.137,5.98
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2019,206,0.728,0.131,0.141,5.41
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2020,188,0.612,0.202,0.186,6.54
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2021,209,0.569,0.167,0.263,6.86
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2022,207,0.551,0.179,0.271,6.46
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2023,133,0.586,0.15,0.263,6.42
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2024,97,0.598,0.227,0.175,6.69
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2025,248,0.431,0.226,0.343,7.77
77,Recommender Explanations & User-centric Evaluation,Recommender Systems,2026,110,0.618,0.091,0.291,6.76
78,Sequential & Session-based Recommendation,Recommender Systems,2009,4,0.0,1.0,0.0,
78,Sequential & Session-based Recommendation,Recommender Systems,2010,3,0.333,0.667,0.0,1.0
78,Sequential & Session-based Recommendation,Recommender Systems,2011,7,0.714,0.286,0.0,1.2
78,Sequential & Session-based Recommendation,Recommender Systems,2012,10,0.7,0.3,0.0,1.86
78,Sequential & Session-based Recommendation,Recommender Systems,2013,17,0.882,0.118,0.0,2.07
78,Sequential & Session-based Recommendation,Recommender Systems,2014,15,0.467,0.467,0.067,2.86
78,Sequential & Session-based Recommendation,Recommender Systems,2015,22,0.682,0.318,0.0,3.33
78,Sequential & Session-based Recommendation,Recommender Systems,2016,11,0.364,0.636,0.0,4.75
78,Sequential & Session-based Recommendation,Recommender Systems,2017,15,0.6,0.4,0.0,5.67
78,Sequential & Session-based Recommendation,Recommender Systems,2018,19,0.211,0.632,0.158,3.25
78,Sequential & Session-based Recommendation,Recommender Systems,2019,55,0.4,0.564,0.036,5.0
78,Sequential & Session-based Recommendation,Recommender Systems,2020,58,0.655,0.345,0.0,4.71
78,Sequential & Session-based Recommendation,Recommender Systems,2021,49,0.653,0.347,0.0,4.34
78,Sequential & Session-based Recommendation,Recommender Systems,2022,72,0.667,0.333,0.0,3.92
78,Sequential & Session-based Recommendation,Recommender Systems,2023,177,0.695,0.282,0.023,3.54
78,Sequential & Session-based Recommendation,Recommender Systems,2024,140,0.764,0.236,0.0,3.35
78,Sequential & Session-based Recommendation,Recommender Systems,2025,252,0.758,0.242,0.0,3.7
