sub,sub_name,node,year,venue,title,doi,desc_in_sub,desc_share,spc_out,cited_by,cd,cd5,reach_depth
34,Textiles & Cloth Simulation,2639,1998,siggraph,Musical jacket,10.1145/281388.281456,278,0.657,100.2,27,1.0,,33
34,Textiles & Cloth Simulation,7097,2008,chi,The LilyPad Arduino,10.1145/1357054.1357123,290,0.686,1807.9,598,0.5789473684210527,0.2564102564102564,33
34,Textiles & Cloth Simulation,21850,2018,uist,RESi,10.1145/3242587.3242664,186,0.44,2052.9,90,-0.15210355987055016,-0.19117647058823528,17
35,Digital Fabrication,21026,2018,chi,RoMA,10.1145/3173574.3174153,145,0.411,1685.0,171,-0.13445378151260504,-0.132,18
35,Digital Fabrication,13443,2014,uist,WirePrint,10.1145/2642918.2647359,239,0.677,2097.3,218,-0.09134615384615384,-0.13989637305699482,26
35,Digital Fabrication,8234,2010,tei,Interactive fabrication,10.1145/1935701.1935716,290,0.822,736.7,216,1.0,1.0,30
35,Digital Fabrication,10860,2012,uist,Interactive construction,10.1145/2380116.2380191,281,0.796,1764.7,166,-0.06292517006802721,-0.11483253588516747,29
35,Digital Fabrication,5165,2006,uist,ModelCraft,10.1145/1166253.1166258,282,0.799,652.5,77,0.012141280353200883,-0.009615384615384616,30
35,Digital Fabrication,12656,2013,chi,FreeD,10.1145/2470654.2481361,269,0.762,1862.5,202,-0.1693121693121693,-0.08333333333333333,29
35,Digital Fabrication,10229,2012,tog,Position-correcting tools for 2D digital fabrication,10.1145/2185520.2185584,271,0.768,1185.8,84,0.2328042328042328,0.13333333333333333,30
35,Digital Fabrication,14973,2015,chi,Being the Machine,10.1145/2702123.2702547,207,0.586,1915.7,148,0.013736263736263736,-0.005988023952095809,22
35,Digital Fabrication,8351,2010,tei,Spatial sketch,10.1145/1709886.1709890,292,0.827,636.2,63,0.046153846153846156,0.10843373493975904,33
36,Computational Fabrication,11841,2013,tog,Make it stand,10.1145/2461912.2461957,263,0.799,1878.4,289,-0.1417910447761194,-0.2945205479452055,28
36,Computational Fabrication,4163,2003,tog,Designing effective step-by-step assembly instructions,10.1145/1201775.882352,293,0.891,272.7,192,0.22641509433962265,0.2727272727272727,34
36,Computational Fabrication,11812,2013,tog,Computational design of actuated deformable characters,10.1145/2461912.2461979,258,0.784,1338.5,169,-0.04265402843601896,-0.10294117647058823,27
36,Computational Fabrication,9289,2011,tog,Converting 3D furniture models to fabricatable parts and connectors,10.1145/1964921.1964980,285,0.866,934.7,103,-0.0321285140562249,-0.07086614173228346,31
36,Computational Fabrication,9067,2011,tog,Making burr puzzles from 3D models,10.1145/1964921.1964992,284,0.863,584.4,72,0.036585365853658534,-0.043478260869565216,31
36,Computational Fabrication,15691,2015,tog,Microstructures to control elasticity in 3D printing,10.1145/2766926,167,0.508,1393.2,413,0.1015625,0.0,24
36,Computational Fabrication,10519,2012,tog,Guided exploration of physically valid shapes for furniture design,10.1145/2185520.2185582,278,0.845,1391.8,171,0.10982658959537572,0.06315789473684211,29
36,Computational Fabrication,12089,2013,tog,Computational design of mechanical characters,10.1145/2461912.2461953,256,0.778,1870.8,252,-0.12033195020746888,-0.20666666666666667,27
36,Computational Fabrication,6138,2007,tog,Plushie,10.1145/1275808.1276433,291,0.884,895.2,169,0.14485981308411214,0.0784313725490196,33
36,Computational Fabrication,8571,2010,tei,SketchChair,10.1145/1935701.1935717,286,0.869,788.6,186,0.034334763948497854,-0.08139534883720931,32
37,Sustainable Materials,29632,2022,tei,Designing with Alganyl,10.1145/3490149.3501308,84,0.323,1501.9,68,-0.07045009784735812,-0.07045009784735812,12
37,Sustainable Materials,7969,2010,tei,"Texturing the ""material turn"" in interaction design",10.1145/1709886.1709911,171,0.658,773.9,160,-0.011251758087201125,-0.018404907975460124,27
37,Sustainable Materials,32101,2023,tei,SCOBY BREASTPLATE: SLOWLY GROWING A MICROBIAL INTERFACE,10.1145/3569009.3572805,63,0.242,1507.0,64,-0.13523131672597866,-0.13523131672597866,9
37,Sustainable Materials,6312,2007,chi,Computational composites,10.1145/1240624.1240706,177,0.681,391.8,267,1.0,1.0,32
37,Sustainable Materials,9769,2011,chi,Antiquarian answers,10.1145/1978942.1979332,162,0.623,260.5,50,0.021739130434782608,0.075,30
37,Sustainable Materials,15119,2015,chi,bioLogic,10.1145/2702123.2702611,124,0.477,1546.7,251,0.029350104821802937,-0.04522613065326633,22
37,Sustainable Materials,10771,2012,cscw,The material practices of collaboration,10.1145/2145204.2145375,159,0.612,510.6,112,0.24107142857142858,0.3013698630136986,27
37,Sustainable Materials,23962,2019,ubicomp,Myco-accessories,10.1145/3341163.3346938,102,0.392,1962.1,113,0.38620689655172413,0.27884615384615385,14
37,Sustainable Materials,31293,2022,uist,Prototyping Soft Devices with Interactive Bioplastics,10.1145/3526113.3545623,66,0.254,1564.3,73,-0.12596401028277635,-0.12596401028277635,10
37,Sustainable Materials,10974,2012,dis,The material move how materials matter in interaction design research,10.1145/2317956.2318029,144,0.554,392.9,79,-0.01038961038961039,-0.03305785123966942,26
38,Data Physicalization,4096,2003,chi,A design tool for camera-based interaction,10.1145/642611.642690,138,0.556,212.3,80,0.021116138763197588,0.025423728813559324,43
38,Data Physicalization,5376,2006,uist,"Reflective physical prototyping through integrated design, test, and analysis",10.1145/1166253.1166300,130,0.524,1074.8,301,-0.04074702886247878,-0.11864406779661017,40
38,Data Physicalization,3234,2001,uist,Phidgets,10.1145/502348.502388,153,0.617,1546.0,649,0.15921052631578947,0.08888888888888889,43
38,Data Physicalization,3726,2002,dis,Forming interactivity,10.1145/778712.778735,139,0.56,359.8,101,-0.04247104247104247,-0.06976744186046512,42
38,Data Physicalization,15825,2015,chi,Opportunities and Challenges for Data Physicalization,10.1145/2702123.2702180,118,0.476,1878.4,558,-0.0007309941520467836,-0.0032258064516129032,23
38,Data Physicalization,12307,2013,chi,Evaluating the efficiency of physical visualizations,10.1145/2470654.2481359,124,0.5,830.9,225,0.03636363636363636,0.013333333333333334,26
38,Data Physicalization,17814,2016,uist,The Toastboard,10.1145/2984511.2984566,49,0.198,978.1,66,-0.12,-0.18,18
38,Data Physicalization,4153,2003,chi,iStuff,10.1145/642611.642705,143,0.577,658.4,212,-0.03153153153153153,-0.087248322147651,42
38,Data Physicalization,3773,2002,uist,Customizable physical interfaces for interacting with conventional applications,10.1145/571985.571991,139,0.56,205.5,55,-0.0011123470522803114,-0.021897810218978103,42
39,Neural Rendering & Reconstruction,292,1984,tog,Geometric structures for three-dimensional shape representation,10.1145/357346.357349,134,0.74,113.5,574,1.0,,52
39,Neural Rendering & Reconstruction,516,1987,siggraph,Marching cubes: A high resolution 3D surface construction algorithm,10.1145/37401.37422,129,0.713,263.7,10210,1.0,1.0,56
39,Neural Rendering & Reconstruction,33803,2023,tog,3D Gaussian Splatting for Real-Time Radiance Field Rendering,10.1145/3592433,18,0.099,509.9,4727,0.25862068965517243,0.25862068965517243,6
39,Neural Rendering & Reconstruction,1932,1996,siggraph,Light field rendering,10.1145/237170.237199,116,0.641,694.9,3748,0.37681159420289856,-0.5,46
39,Neural Rendering & Reconstruction,1711,1995,siggraph,A signal processing approach to fair surface design,10.1145/218380.218473,123,0.68,82.7,1853,0.058823529411764705,-0.15789473684210525,50
39,Neural Rendering & Reconstruction,1689,1995,siggraph,QuickTime VR,10.1145/218380.218395,122,0.674,464.2,1152,0.20175438596491227,0.34285714285714286,51
39,Neural Rendering & Reconstruction,1494,1994,siggraph,Zippered polygon meshes from range images,10.1145/192161.192241,132,0.729,222.6,1336,0.3,0.0,51
39,Neural Rendering & Reconstruction,22,1980,siggraph,Movie-maps,10.1145/800250.807465,124,0.685,98.8,240,0.45454545454545453,0.0,52
39,Neural Rendering & Reconstruction,29881,2022,tog,Instant neural graphics primitives with a multiresolution hash encoding,10.1145/3528223.3530127,27,0.149,611.4,3780,0.5789473684210527,0.5789473684210527,8
39,Neural Rendering & Reconstruction,2043,1996,siggraph,The lumigraph,10.1145/237170.237200,112,0.619,586.4,2466,-0.26605504587155965,-0.30434782608695654,41
40,Texture & Image Synthesis,1377,1993,siggraph,Interactive texture mapping,10.1145/166117.166120,98,0.598,385.1,335,0.782608695652174,1.0,53
40,Texture & Image Synthesis,998,1991,siggraph,Reaction-diffusion textures,10.1145/122718.122750,120,0.732,245.7,298,1.0,1.0,54
40,Texture & Image Synthesis,3242,2001,siggraph,Image quilting for texture synthesis and transfer,10.1145/383259.383296,55,0.335,423.5,2399,-0.1076923076923077,-0.38461538461538464,35
40,Texture & Image Synthesis,3179,2000,siggraph,Fast texture synthesis using tree-structured vector quantization,10.1145/344779.345009,60,0.366,423.5,1356,0.2765957446808511,0.16666666666666666,36
40,Texture & Image Synthesis,1262,1992,siggraph,Re-tiling polygonal surfaces,10.1145/133994.134008,114,0.695,381.7,737,0.37037037037037035,0.16666666666666666,52
40,Texture & Image Synthesis,1007,1991,siggraph,Generating textures on arbitrary surfaces using reaction-diffusion,10.1145/122718.122749,119,0.726,351.4,406,0.0,0.2857142857142857,53
40,Texture & Image Synthesis,3793,2002,tog,Least squares conformal maps for automatic texture atlas generation,10.1145/566570.566590,36,0.22,402.8,952,0.06818181818181818,-0.1,37
40,Texture & Image Synthesis,411,1986,tog,Stochastic sampling in computer graphics,10.1145/7529.8927,124,0.756,102.5,242,1.0,1.0,55
40,Texture & Image Synthesis,702,1989,siggraph,Algorithms for solid noise synthesis,10.1145/74333.74360,122,0.744,108.3,159,0.6153846153846154,0.4,54
41,Animation Principles,35,1981,siggraph,Inbetweening for computer animation utilizing moving point constraints,10.1145/800224.806814,89,0.622,154.0,105,1.0,1.0,58
41,Animation Principles,1380,1993,uist,Animation: from cartoons to the user interface,10.1145/168642.168647,75,0.524,381.1,195,0.01937984496124031,-0.029850746268656716,54
41,Animation Principles,5,1977,siggraph,Anima II,10.1145/563858.563870,83,0.58,78.0,33,1.0,1.0,66
41,Animation Principles,13318,2014,chi,Draco,10.1145/2556288.2556987,45,0.315,856.2,111,0.03355704697986577,-0.013888888888888888,23
41,Animation Principles,6923,2008,chi,K-sketch,10.1145/1357054.1357122,54,0.378,677.0,109,0.016414141414141416,-0.0043859649122807015,29
41,Animation Principles,911,1991,chi,Bringing icons to life,10.1145/108844.108845,79,0.552,61.7,107,0.7222222222222222,0.5,55
41,Animation Principles,17459,2016,chi,Motion Amplifiers,10.1145/2858036.2858386,29,0.203,457.2,45,-0.15789473684210525,-0.14492753623188406,17
41,Animation Principles,13237,2014,uist,Kitty,10.1145/2642918.2647375,39,0.273,509.1,112,0.29411764705882354,0.16666666666666666,22
41,Animation Principles,286,1984,siggraph,"Interpolating splines with local tension, continuity, and bias control",10.1145/800031.808575,88,0.615,92.0,290,0.2,-1.0,57
41,Animation Principles,511,1987,siggraph,Principles of traditional animation applied to 3D computer animation,10.1145/37401.37407,84,0.587,370.7,623,0.7678571428571429,0.5,56
42,Sketch-based Modelling,13953,2014,tog,True2Form,10.1145/2601097.2601128,71,0.55,976.2,179,-0.23484848484848486,-0.2375,25
42,Sketch-based Modelling,7045,2008,uist,ILoveSketch,10.1145/1449715.1449740,87,0.674,1470.5,292,0.03070175438596491,0.013888888888888888,32
42,Sketch-based Modelling,19110,2017,chi,Experimental Evaluation of Sketching on Surfaces in VR,10.1145/3025453.3025474,41,0.318,755.9,197,0.1330049261083744,0.12605042016806722,17
42,Sketch-based Modelling,2824,1999,siggraph,Teddy,10.1145/311535.311602,108,0.837,680.5,768,1.0,1.0,48
42,Sketch-based Modelling,1008,1991,siggraph,Sculpting,10.1145/122718.122747,106,0.822,201.5,330,0.3076923076923077,0.4,55
42,Sketch-based Modelling,20656,2018,chi,SymbiosisSketch,10.1145/3173574.3173759,34,0.264,717.7,185,-0.16666666666666666,-0.1875,16
42,Sketch-based Modelling,1333,1993,siggraph,Leo,10.1145/166117.166130,105,0.814,68.4,46,0.0,0.0,47
42,Sketch-based Modelling,1654,1995,tochi,HoloSketch,10.1145/210079.210087,103,0.798,251.8,162,0.375,0.08333333333333333,45
42,Sketch-based Modelling,1471,1994,siggraph,FBRAM,10.1145/192161.192194,104,0.806,34.6,55,-0.14285714285714285,-0.2,46
43,Motion Synthesis & Control,21057,2018,tog,DeepMimic,10.1145/3197517.3201311,37,0.291,447.8,816,-0.2,-0.20454545454545456,14
43,Motion Synthesis & Control,515,1987,siggraph,Controlling dynamic simulation with kinematic constraints,10.1145/37401.37428,109,0.858,174.5,139,1.0,1.0,61
43,Motion Synthesis & Control,870,1990,siggraph,Strength guided motion,10.1145/97879.97907,102,0.803,104.6,88,-0.14285714285714285,-0.2222222222222222,50
43,Motion Synthesis & Control,518,1988,uist,JACK: a toolkit for manipulating articulated figures,10.1145/62402.62436,104,0.819,69.8,95,0.0,0.0,60
43,Motion Synthesis & Control,24493,2019,tog,Neural state machine for character-scene interactions,10.1145/3355089.3356505,30,0.236,331.8,288,-0.09433962264150944,-0.14285714285714285,11
43,Motion Synthesis & Control,19152,2017,tog,Phase-functioned neural networks for character control,10.1145/3072959.3073663,45,0.354,616.0,543,-0.15384615384615385,-0.28125,15
43,Motion Synthesis & Control,21170,2018,tog,Mode-adaptive neural networks for quadruped motion control,10.1145/3197517.3201366,34,0.268,340.2,279,-0.025,-0.09375,12
43,Motion Synthesis & Control,693,1989,siggraph,"Goal-directed, dynamic animation of human walking",10.1145/74333.74357,106,0.835,188.5,299,0.23076923076923078,-0.14285714285714285,51
43,Motion Synthesis & Control,1433,1994,siggraph,Animated conversation,10.1145/192161.192272,96,0.756,152.8,666,0.8409090909090909,0.6666666666666666,49
43,Motion Synthesis & Control,3390,2001,siggraph,Composable controllers for physics-based character animation,10.1145/383259.383287,74,0.583,386.4,337,0.0234375,-0.18181818181818182,34
44,Procedural Shape Modelling,8002,2010,tog,Computer-generated residential building layouts,10.1145/1866158.1866203,88,0.71,220.1,211,0.5789473684210527,0.75,31
44,Procedural Shape Modelling,11576,2012,tog,Example-based synthesis of 3D object arrangements,10.1145/2366145.2366154,41,0.331,586.1,350,-0.2127659574468085,-0.24528301886792453,23
44,Procedural Shape Modelling,8580,2010,tog,Context-based search for 3D models,10.1145/1866158.1866204,87,0.702,185.6,88,1.0,1.0,31
44,Procedural Shape Modelling,1577,1994,siggraph,Synthetic topiary,10.1145/192161.192254,85,0.685,166.1,280,0.17857142857142858,-0.2857142857142857,49
44,Procedural Shape Modelling,10026,2011,tog,Interactive furniture layout using interior design guidelines,10.1145/1964921.1964982,78,0.629,549.9,243,0.19101123595505617,0.13333333333333333,30
44,Procedural Shape Modelling,11117,2012,tog,A probabilistic model for component-based shape synthesis,10.1145/2185520.2185551,61,0.492,728.4,348,-0.1346153846153846,-0.1896551724137931,27
44,Procedural Shape Modelling,10103,2011,tog,Probabilistic reasoning for assembly-based 3D modeling,10.1145/1964921.1964930,67,0.54,586.2,205,-0.1,-0.2222222222222222,30
44,Procedural Shape Modelling,696,1989,siggraph,Voxel space automata: modeling with stochastic growth processes in voxel space,10.1145/74333.74351,86,0.694,93.1,132,0.6,0.3333333333333333,50
44,Procedural Shape Modelling,1756,1995,siggraph,Interactive physically-based manipulation of discrete/continuous models,10.1145/218380.218443,89,0.718,104.5,98,0.058823529411764705,0.0,44
44,Procedural Shape Modelling,10590,2012,tog,Fit and diverse,10.1145/2185520.2185553,64,0.516,629.9,165,-0.011235955056179775,-0.08163265306122448,28
45,Image & Facial Synthesis,17411,2016,tog,Fidelity vs. simplicity,10.1145/2897824.2925946,26,0.053,432.3,97,-0.20634920634920634,-0.19047619047619047,16
45,Image & Facial Synthesis,838,1990,siggraph,Particle animation and rendering using data parallel computation,10.1145/97879.97923,248,0.51,112.3,211,1.0,1.0,49
45,Image & Facial Synthesis,186,1982,siggraph,A device independent graphics imaging model for use with raster devices,10.1145/800064.801297,221,0.455,114.5,52,1.0,1.0,63
45,Image & Facial Synthesis,12008,2013,tog,Realtime facial animation with on-the-fly correctives,10.1145/2461912.2462019,74,0.152,422.9,286,-0.14814814814814814,-0.3076923076923077,25
45,Image & Facial Synthesis,10,1978,siggraph,Color gamut transform pairs,10.1145/800248.807361,273,0.562,262.6,862,1.0,1.0,66
45,Image & Facial Synthesis,9195,2011,tog,Realtime performance-based facial animation,10.1145/1964921.1964972,83,0.171,529.3,470,0.009615384615384616,0.020833333333333332,28
45,Image & Facial Synthesis,1519,1994,siggraph,Computer-generated pen-and-ink illustration,10.1145/192161.192184,185,0.381,488.3,443,0.23076923076923078,0.25,52
45,Image & Facial Synthesis,19,1979,siggraph,Tint fill,10.1145/800249.807456,229,0.471,68.9,69,0.2,0.5,65
45,Image & Facial Synthesis,698,1989,siggraph,Layered construction for deformable animated characters,10.1145/74333.74358,271,0.558,283.6,380,0.061946902654867256,-0.1111111111111111,55
45,Image & Facial Synthesis,2814,1999,siggraph,A morphable model for the synthesis of 3D faces,10.1145/311535.311556,143,0.294,678.2,4820,0.8279569892473119,0.45454545454545453,35
46,UI Toolkits & Constraints,320,1985,siggraph,"Juno, a constraint-based graphics system",10.1145/325334.325241,93,0.674,253.5,66,1.0,1.0,63
46,UI Toolkits & Constraints,289,1984,siggraph,A system for algorithm animation,10.1145/800031.808596,100,0.725,182.4,315,1.0,1.0,63
46,UI Toolkits & Constraints,416,1986,chi,Creating dynamic interaction techniques by demonstration,10.1145/29933.275642,91,0.659,264.0,59,0.4,0.55,62
46,UI Toolkits & Constraints,695,1989,siggraph,Metamouse: specifying graphical procedures by example,10.1145/74333.74346,52,0.377,448.6,98,0.3018867924528302,0.3333333333333333,55
46,UI Toolkits & Constraints,371,1986,tog,Constraint-based tools for building user interfaces,10.1145/27623.29354,85,0.616,649.1,257,0.1917808219178082,0.07692307692307693,62
46,UI Toolkits & Constraints,534,1988,uist,Using active data in a UIMS,10.1145/62402.62429,77,0.558,551.0,40,-0.056179775280898875,-0.07407407407407407,61
46,UI Toolkits & Constraints,503,1986,chi,Defining constraints graphically,10.1145/22627.22362,86,0.623,300.2,52,0.42105263157894735,0.8571428571428571,62
46,UI Toolkits & Constraints,346,1986,tog,An object-oriented approach to graphical interfaces,10.1145/22949.22951,89,0.645,603.8,131,0.575,0.8235294117647058,62
46,UI Toolkits & Constraints,636,1989,uist,Creating graphical interactive application objects by demonstration,10.1145/73660.73672,74,0.536,529.3,124,-0.09574468085106383,-0.19047619047619047,60
47,UI Software Tools,160,1982,chi,Toward the design and development of style-independent interactive systems,10.1145/800049.801765,88,0.677,189.9,23,1.0,1.0,66
47,UI Software Tools,195,1982,chi,Towards specifying and evaluating the human factors of user-computer interfaces,10.1145/800049.801801,87,0.669,285.1,46,0.14285714285714285,-0.2222222222222222,65
47,UI Software Tools,579,1988,chi,A knowledge-based user interface management system,10.1145/57167.57178,41,0.315,592.6,103,0.006802721088435374,0.044444444444444446,60
47,UI Software Tools,235,1983,siggraph,Towards a comprehensive user interface management system,10.1145/800059.801130,84,0.646,554.3,227,0.43243243243243246,0.11764705882352941,64
47,UI Software Tools,44,1981,siggraph,The George Washington University Core System implementation,10.1145/800224.806798,89,0.685,49.5,6,1.0,1.0,67
47,UI Software Tools,621,1988,uist,Building user interfaces by direct manipulation,10.1145/62402.62428,37,0.285,544.5,172,0.2222222222222222,0.225,61
47,UI Software Tools,15,1979,siggraph,The semantics of graphical input,10.1145/800249.807432,100,0.769,185.7,21,0.2,0.0,67
47,UI Software Tools,272,1983,siggraph,SYNGRAPH,10.1145/800059.801131,80,0.615,669.9,129,-0.030303030303030304,-0.2777777777777778,64
47,UI Software Tools,20,1980,siggraph,Prototyping and simulation tools for user/computer dialogue design,10.1145/800250.807504,98,0.754,337.5,43,0.6363636363636364,0.875,66
47,UI Software Tools,409,1986,tog,MIKE: the menu interaction kontrol environment,10.1145/27623.28868,50,0.385,823.4,134,0.18518518518518517,0.1935483870967742,62
48,Real-time Groupware,837,1990,cscw,MMConf: an infrastructure for building shared multimedia applications,10.1145/99332.99365,134,0.328,884.9,247,0.0,-0.0967741935483871,57
48,Real-time Groupware,1387,1994,cscw,Real time groupware as a distributed system,10.1145/192844.193011,99,0.242,898.5,391,0.28431372549019607,0.047619047619047616,51
48,Real-time Groupware,397,1986,cscw,An experiment in integrated multimedia conferencing,10.1145/637069.637106,156,0.381,487.9,136,0.8571428571428571,0.8181818181818182,59
48,Real-time Groupware,208,1982,siggraph,A language for bitmap manipulation,10.1145/357306.357308,160,0.391,45.8,52,1.0,1.0,62
48,Real-time Groupware,852,1990,cscw,Rendezvous: an architecture for synchronous multi-user applications,10.1145/99332.99364,147,0.359,974.7,194,0.32727272727272727,0.20512820512820512,56
48,Real-time Groupware,278,1983,siggraph,Graphics in overlapping bitmap layers,10.1145/357318.357322,159,0.389,45.8,110,0.75,1.0,61
48,Real-time Groupware,2391,1998,cscw,Operational transformation in real-time group editors,10.1145/289444.289469,50,0.122,830.3,497,-0.136986301369863,-0.07142857142857142,44
48,Real-time Groupware,2617,1998,tochi,"Achieving convergence, causality preservation, and intention preservation in real-time coo",10.1145/274444.274447,46,0.112,801.3,584,-0.18055555555555555,-0.2,44
48,Real-time Groupware,282,1984,tog,Structured Graphics for Distributed Systems,10.1145/357332.357334,157,0.384,124.7,38,0.3,0.2,60
48,Real-time Groupware,156,1982,siggraph,Star graphics,10.1145/800064.801270,162,0.396,86.6,66,1.0,1.0,63
49,Semantic Media & Documentation,5091,2006,ubicomp,Automated Application-Specific Tuning of Parameterized Sensor-Based Embedded System Buildi,10.1007/11853565_30,1,0.012,0.0,10,,,1
49,Semantic Media & Documentation,295,1985,chi,Documentation of Concurrent Programs,10.1177/001872088502700406,1,0.012,0.0,15,1.0,1.0,1
49,Semantic Media & Documentation,4745,2005,iui,An ontology-based interface for machine learning,10.1145/1040830.1040911,3,0.036,0.0,23,1.0,1.0,1
49,Semantic Media & Documentation,6445,2008,siggraph,The dreaming pillow (L'oreiller rêveur),10.1145/1400385.1400454,1,0.012,0.0,1,1.0,1.0,1
49,Semantic Media & Documentation,7251,2009,iui,A meta user interface to control multimodal interaction in smart environments,10.1145/1502650.1502725,1,0.012,0.0,19,1.0,1.0,1
49,Semantic Media & Documentation,4149,2003,iui,Intelligent user interface design for teachable agent systems,10.1145/604045.604054,2,0.024,0.0,31,1.0,1.0,1
49,Semantic Media & Documentation,4917,2005,assets,A system for creating personalized synthetic voices,10.1145/1090785.1090827,2,0.024,0.0,13,1.0,1.0,1
49,Semantic Media & Documentation,39930,2025,pacmhci,Event-Driven Predictive Gaze Analytics to Enhance Aviation Safety,10.1145/3725836,1,0.012,0.0,3,1.0,1.0,1
49,Semantic Media & Documentation,1406,1994,ijhcs,A methodology and interactive environment for iconic language design,10.1006/ijhc.1994.1078,1,0.012,0.0,33,,,1
49,Semantic Media & Documentation,33407,2023,pacmhci,A Unified Look at Cultural Heritage: Comparison of Aggregated Scanpaths over Architectural,10.1145/3591138,1,0.012,0.0,12,,,1
50,Autism & Neurodiversity,2340,1998,assets,Toward the use of speech and natural language technology in intervention for a language-di,10.1145/274497.274503,268,0.641,65.7,25,1.0,,37
50,Autism & Neurodiversity,26697,2020,assets,"Living Disability Theory: Reflections on Access, Research, and Design",10.1145/3373625.3416996,110,0.263,1313.3,179,-0.053103964098728494,-0.05565068493150685,13
50,Autism & Neurodiversity,5515,2006,cscw,SIDES,10.1145/1180875.1180877,272,0.651,512.8,341,0.0948905109489051,0.024390243902439025,40
50,Autism & Neurodiversity,27600,2021,tochi,The Purpose of Play,10.1145/3432245,96,0.23,1322.7,177,-0.04040404040404041,-0.04040404040404041,9
50,Autism & Neurodiversity,8147,2010,assets,Disability studies as a source of critical inquiry for the field of assistive technology,10.1145/1878803.1878807,222,0.531,1318.7,376,0.4444444444444444,0.07547169811320754,24
50,Autism & Neurodiversity,30519,2022,chi,ADHD and Technology Research – Investigated by Neurodivergent Readers,10.1145/3491102.3517592,61,0.146,1144.3,134,-0.05522388059701493,-0.05522388059701493,8
50,Autism & Neurodiversity,4664,2005,ubicomp,Abaris: Evaluating Automated Capture Applied to Structured Autism Interventions,10.1007/11551201_19,267,0.639,198.8,47,0.05357142857142857,0.0,36
50,Autism & Neurodiversity,3580,2002,assets,Virtual environments for social skills training,10.1145/638249.638269,289,0.691,118.8,55,1.0,1.0,41
50,Autism & Neurodiversity,4190,2004,ubicomp,Designing Capture Applications to Support the Education of Children with Autism,10.1007/978-3-540-30119-6_10,284,0.679,361.0,78,0.6206896551724138,0.38461538461538464,37
50,Autism & Neurodiversity,24543,2019,tochi,Agency of Autistic Children in Technology Research—A Critical Literature Review,10.1145/3344919,144,0.344,2014.4,277,-0.02108433734939759,-0.06578947368421052,15
51,Web Accessibility,19235,2017,dis,Enabling Collaboration in Learning Computer Programing Inclusive of Children with Vision I,10.1145/3064663.3064689,74,0.19,861.9,148,-0.025559105431309903,-0.03550295857988166,20
51,Web Accessibility,1510,1994,assets,Screen reader/2,10.1145/191028.191039,223,0.572,108.9,42,1.0,1.0,45
51,Web Accessibility,486,1986,chi,Human interface design and the handicapped user,10.1145/22627.22386,235,0.603,65.9,19,1.0,,51
51,Web Accessibility,20872,2018,chi,CodeTalk,10.1145/3173574.3174192,44,0.113,625.5,91,-0.25,-0.2413793103448276,15
51,Web Accessibility,1260,1992,uist,Mapping GUIs to auditory interfaces,10.1145/142621.142629,234,0.6,275.9,96,0.18181818181818182,0.3888888888888889,50
51,Web Accessibility,1486,1994,chi,Nonvisual presentation of graphical user interfaces,10.1145/191666.191732,231,0.592,283.9,157,0.39473684210526316,0.125,45
51,Web Accessibility,14736,2015,chi,StructJumper,10.1145/2702123.2702589,76,0.195,744.9,84,0.26785714285714285,0.15,18
51,Web Accessibility,6103,2007,assets,WebinSitu,10.1145/1296843.1296854,118,0.303,700.5,151,0.04,-0.044444444444444446,35
51,Web Accessibility,2554,1998,assets,User interface of a Home Page Reader,10.1145/274497.274526,210,0.538,351.5,186,1.0,1.0,43
51,Web Accessibility,24381,2019,pacmhci,"""It doesn't win you friends""",10.1145/3359293,39,0.1,712.6,99,-0.06727037516170763,-0.05945945945945946,15
52,Non-visual Navigation,7881,2009,assets,Freedom to roam,10.1145/1639642.1639663,282,0.731,1530.4,380,0.15675675675675677,0.07407407407407407,37
52,Non-visual Navigation,19754,2017,assets,NavCog3,10.1145/3132525.3132535,136,0.352,1497.9,156,-0.06756756756756757,-0.08333333333333333,19
52,Non-visual Navigation,10124,2011,chi,Enhancing independence and safety for blind and deaf-blind public transit riders,10.1145/1978942.1979424,260,0.674,493.9,137,0.030864197530864196,0.0,30
52,Non-visual Navigation,17488,2016,mobilehci,NavCog,10.1145/2935334.2935361,170,0.44,1652.9,239,0.013605442176870748,-0.0625,21
52,Non-visual Navigation,11698,2013,assets,"""Pray before you step out""",10.1145/2513383.2513449,217,0.562,1365.3,137,0.03303303303303303,-0.03571428571428571,24
52,Non-visual Navigation,2835,2000,assets,Wearable interfaces for orientation and wayfinding,10.1145/354324.354380,292,0.756,224.8,151,1.0,1.0,38
52,Non-visual Navigation,1523,1994,assets,Personal guidance system for the visually impaired,10.1145/191028.191051,254,0.658,141.5,144,1.0,1.0,47
52,Non-visual Navigation,24219,2019,assets,CaBot: Designing and Evaluating an Autonomous Navigation Robot for Blind People,10.1145/3308561.3353771,71,0.184,1382.0,171,-0.07211538461538461,-0.08235294117647059,11
52,Non-visual Navigation,8029,2010,chi,OneBusAway,10.1145/1753326.1753597,263,0.681,200.0,205,1.0,1.0,31
53,Deaf & Sign Language,28896,2021,pacmhci,"Social, Environmental, and Technical: Factors at Play in the Current Use and Future Design",10.1145/3479578,80,0.246,1006.7,49,-0.03918918918918919,-0.03918918918918919,10
53,Deaf & Sign Language,3041,2000,assets,The development of language processing support for the ViSiCAST project,10.1145/354324.354349,195,0.6,31.3,112,1.0,1.0,39
